Timestamp,CpuALL_usage,Cpu0_usage,Cpu1_usage,Cpu2_usage,Cpu3_usage,cpu_frequency,memory_usage,Reads_on_sda,Writes_on_sda,Energy_usage_during_time,memory_usage_perce,write_rate_during_time,read_rate_during_time
1743695230.176,64.43,64.41,64.35,64.32,64.65,2540,7698492,40287,67262,398742.0,96.37354190816933,0.0,0.0
1743695230.362,64.43,64.41,64.35,64.32,64.65,3155,7699836,40287,67265,2704400.0,96.3903667668981,3.0,0.0
1743695230.543,64.44,64.41,64.35,64.32,64.65,3627,7700720,40287,67265,3611197.0,96.401433117431,0.0,0.0
1743695230.739,64.44,64.41,64.35,64.32,64.65,3699,7701648,40287,67265,3378287.0,96.41305028179134,0.0,0.0
1743695230.917,64.44,64.42,64.35,64.33,64.65,3700,7703356,40287,67265,3320182.0,96.43443187309249,0.0,0.0
1743695231.09,64.44,64.42,64.35,64.33,64.65,3699,7704060,40287,67268,3349723.0,96.44324489433137,3.0,0.0
1743695231.274,64.44,64.42,64.36,64.33,64.65,3700,7706420,40287,67268,3443595.0,96.47278854507535,0.0,0.0
1743695231.445,64.44,64.42,64.36,64.33,64.65,3699,7707456,40287,67268,3160636.0,96.48575770701211,0.0,0.0
1743695231.606,64.44,64.42,64.36,64.33,64.65,3700,7707108,40287,67268,3001091.0,96.48140127037699,0.0,0.0
1743695231.768,64.44,64.42,64.36,64.33,64.65,3699,7706576,40287,67268,3045464.0,96.47474143046351,0.0,0.0
1743695231.932,64.44,64.42,64.36,64.33,64.65,3699,7706224,40287,67268,2960075.0,96.47033491984406,0.0,0.0
1743695232.108,64.44,64.42,64.36,64.33,64.65,3699,7706148,40287,67273,3387930.0,96.46938351414215,5.0,0.0
1743695232.288,64.44,64.42,64.36,64.33,64.65,3699,7708008,40287,67273,3304435.0,96.49266791684714,0.0,0.0
1743695232.473,64.44,64.42,64.36,64.33,64.65,3699,7710560,40287,67273,3478325.0,96.52461511883808,0.0,0.0
1743695232.648,64.44,64.42,64.36,64.33,64.65,3699,7709156,40287,67273,3303580.0,96.50703915034462,0.0,0.0
1743695232.826,64.44,64.42,64.36,64.33,64.65,3699,7709868,40287,67273,3014640.0,96.51595231955213,0.0,0.0
1743695232.994,64.44,64.42,64.36,64.33,64.65,3699,7710332,40287,67273,3273246.0,96.5217609017323,0.0,0.0
1743695233.155,64.44,64.42,64.36,64.33,64.65,3699,7710812,40287,67273,3407401.0,96.52776977984972,0.0,0.0
1743695233.328,64.44,64.42,64.36,64.33,64.65,3699,7712708,40287,67273,3333976.0,96.55150484841353,0.0,0.0
1743695233.49,64.44,64.43,64.36,64.33,64.65,3699,7712648,40287,67273,2852227.0,96.55075373864885,0.0,0.0
1743695233.652,64.45,64.43,64.36,64.34,64.65,3700,7712648,40287,67273,3016044.0,96.55075373864885,0.0,0.0
1743695233.823,64.45,64.43,64.37,64.34,64.65,3700,7712648,40287,67273,2941643.0,96.55075373864885,0.0,0.0
1743695233.983,64.45,64.43,64.37,64.34,64.65,3699,7713040,40287,67273,2897393.0,96.55566098911142,0.0,0.0
1743695234.148,64.45,64.43,64.37,64.34,64.65,3699,7712732,40287,67273,3090873.0,96.5518052923194,0.0,0.0
1743695234.326,64.45,64.43,64.36,64.34,64.65,3699,7710308,40287,67273,2738335.0,96.52146045782644,0.0,0.0
1743695234.498,64.45,64.43,64.36,64.34,64.65,3699,7710028,40287,67273,3452262.0,96.51795527892462,0.0,0.0
1743695234.66,64.45,64.43,64.36,64.34,64.65,3699,7709848,40287,67273,3135185.0,96.51570194963058,0.0,0.0
